kepid,name,label,period,epoch,duration
11867608,K04899.01,0,227.6258,143.8206,0.39458333333333334
8016691,K03286.01,1,18.1373788,136.8106,0.16016666666666665
6584273,K03287.01,1,51.1104797,143.77855,0.3213333333333333
5768816,K03288.01,1,47.9869119,160.65401,0.2225833333333333
3644071,K01192.02,0,359.047933,295.76934,0.6932083333333333
5360974,K03289.01,0,29.8042694,150.6786,0.12945833333333334
4670267,K07699.01,0,1.003049079,132.372429,0.33190416666666667
7435780,K04757.01,0,0.933157032,132.35981,0.10891666666666666
8938937,K04758.01,0,37.1083458,166.2453,0.17133333333333334
10556180,K04828.01,0,1.02104719,131.5654,0.26625
12401132,K04829.02,0,12.083457,134.475,0.14733333333333332
8308070,K04830.01,0,401.5907,172.2086,0.6154166666666666
6956136,K03221.01,0,53.912783631,132.2733337,1.8354333333333335
10661917,K04901.01,0,1.23142395,131.7651,0.09108333333333332
7799701,K04903.01,0,386.828262,177.56829,0.21020833333333333
6233483,K03291.01,0,15.8733803,135.62779,0.3111333333333333
5392871,K03292.01,0,42.3991752,151.96105,0.302125
3858851,K03293.01,0,25.95198823,154.88102,0.6084166666666666
3858917,K03294.01,0,25.9522401,148.91634,0.8672083333333332
4466356,K03295.01,0,14.12809896,137.11989,0.09691666666666666
9474232,K04760.01,0,13.6917833,133.78898,0.17491666666666666
3859151,K04761.01,0,25.95633,154.7054,1.0975
11456279,K03204.01,0,0.572937573,131.69432,0.10733333333333334
5398002,K03213.01,0,14.15849823,134.0065,1.9315
6680911,K04831.01,0,207.471349,254.0825,0.3112083333333333
10356124,K04832.01,0,12.3748247,138.0615,3.7504166666666667
6286161,K03501.01,0,14.541781166,144.269401,0.37979583333333333
5385471,K03502.01,0,12.4261177,141.51156,1.1889874999999999
6368175,K03503.01,1,21.1876185,148.8101,0.15375
5471158,K03504.01,0,12.42560404,141.5345371,0.9975083333333333
4847843,K03505.01,0,30.9604688,156.1377,0.6246666666666667
5120225,K07717.01,0,1.041619932,131.836717,0.3384083333333333
9656543,K03588.01,0,2.544594443,135.040236,0.13390541666666667
10751515,K03589.01,0,56.40651043,138.309825,0.7680499999999999
3348093,K03590.01,0,7.964400574,131.563644,0.18650416666666664
6182846,K03591.01,0,6.399101307,134.702264,0.1976625
4939346,K01873.02,1,34.9168399,157.6693,0.30595833333333333
6442602,K07778.01,0,0.56678228,131.8571,0.19687499999999997
9851126,K03592.01,0,8.480303653,135.854594,0.3120445833333333
11455428,K03365.01,1,22.1270885,144.93039,0.18633333333333335
10484409,K03366.01,0,10.6784787,140.159,0.09612499999999999
5796185,K03369.01,0,42.559265547,161.57039,0.14026083333333333
3945802,K03435.01,0,24.2157996,133.4661,0.18162499999999998
6265665,K03436.01,1,44.2018402,163.21471,0.20620833333333333
4645174,K03437.01,1,15.0330623,131.89493,0.2635833333333333
8719419,K03506.01,0,12.62530918,140.0602,0.13179166666666664
9028474,K03510.01,0,124.93576738,177.686517,0.31503333333333333
4349442,K01803.02,0,12.720298433,140.3669017,0.10249583333333334
3644542,K03511.01,0,119.67980316,176.106325,1.3413666666666666
6182849,K03512.01,0,6.399107136,134.7016363,0.2174920833333333
9851142,K03513.01,0,8.480304281,135.854534,0.31089958333333334
3442054,K03593.01,0,117.6813778,147.206961,0.5316291666666666
4079530,K03594.01,0,17.72722648,144.070402,0.1724
6445531,K07779.01,0,1.71024931,131.6423,0.11804166666666667
10677186,K03595.01,0,100.40132734,216.083194,0.40598333333333336
9025914,K03596.01,0,11.320287875,131.803042,0.20092458333333332
9366988,K03597.01,0,1.219034103,132.100694,0.10205833333333332
11657614,K03370.02,1,5.94228603,133.804,0.090375
9785921,K03372.01,1,26.7575866,137.28717,0.24408333333333332
3102000,K03373.01,0,57.0599992,164.25706,0.31095833333333334
6599975,K03438.01,1,14.5565618,141.03671,0.18975
8266276,K01731.02,0,0.837898153,131.98187,0.08766666666666667
5887316,K07747.01,0,0.603086711,131.664075,0.045287499999999994
4282191,K03439.01,1,41.7084063,153.53793,0.3569583333333333
3559860,K03440.01,1,33.0257179,161.01,0.2513333333333333
10651945,K03441.01,0,25.366990665,138.8144224,0.24814999999999998
7117003,K03514.01,0,428.32173928,276.530352,1.6916333333333333
3240159,K03515.01,0,82.137609997,196.1225133,0.25495999999999996
6147851,K07766.01,0,3.06026014,132.762,0.10604166666666666
9658118,K03516.01,0,24.0612744,138.38747,0.8309916666666666
7132542,K03517.01,0,66.36099916,168.379642,0.8358916666666666
8589754,K03518.01,0,8.939461148,133.013944,0.25797333333333333
3757590,K03520.01,0,135.58607679,177.9285627,0.23093375
2437149,K03598.01,0,18.79862195,138.028268,0.31159166666666666
9715925,K03599.01,0,6.30828538,134.379945,0.10359708333333334
9529733,K03600.01,0,4.80912667,134.07939,0.3305458333333333
9613070,K03601.01,0,2.33211505,132.19683,0.12363458333333333
9967771,K01875.02,1,0.53835407,131.64999,0.0626875
10845188,K03602.01,0,249.36211832,279.658296,0.3481625
5709103,K07736.01,0,0.664727127,131.63516,0.06504166666666666
6705026,K03374.01,1,9.5084871,140.5602,0.18216666666666664
6779726,K03375.01,1,47.0563327,173.9653,0.20029166666666667
3098843,K03376.02,0,179.85022331,225.3762426,0.12291666666666667
7288306,K03443.01,1,96.169569,170.2581,0.31233333333333335
5887393,K07748.01,0,1.55090374,131.61966,0.12616666666666665
11860395,K03445.01,1,82.303914,159.0461,0.6418333333333333
5456023,K03521.01,0,131.97827736,179.588119,0.29790875
6187888,K07768.01,0,0.789171236,132.12333,0.07225
9529744,K01806.02,1,17.9346606,138.21679,0.26041666666666663
12021387,K03522.01,0,241.07074582,223.9933126,0.4120262499999999
8044608,K03523.01,0,106.17593813,234.6409876,0.4340333333333333
8760135,K03524.01,0,184.6467208,151.98458,0.7911208333333333
4073707,K03525.01,0,6.282033445,131.590793,0.34907083333333333
5730394,K03603.01,0,5.519188936,134.470023,0.2972958333333333
6956216,K03604.01,0,4.818863794,131.677655,0.2609375
6137704,K03605.01,0,178.26802035,255.351351,0.24435874999999999
10275074,K03606.01,0,2.181555909,133.48675,0.18405791666666665
9110346,K03607.01,0,0.895276162,131.6225645,0.12715833333333332
10259301,K03608.01,0,244.83274973,285.7025679,0.18208375
2995392,K03379.01,1,30.4544418,140.76863,0.28733333333333333
3120308,K03380.01,0,10.26558924,136.49645,0.161625
9991621,K03382.01,0,18.9257333,145.5267,0.2562083333333333
8078502,K03383.01,1,37.8862977,133.03141,0.21741666666666665
2852528,K03446.01,0,11.9615433,131.895,0.130375
7032421,K01747.02,0,0.56683399,131.7800607,0.03125
10798838,K03449.01,0,62.127677128,172.0663,0.21875208333333332
8560940,K03450.01,0,31.9730649,133.8409,0.36966666666666664
10292238,K03526.01,0,143.1188694,266.359224,0.7004541666666666
8733497,K03527.01,0,76.81985465,188.1256603,0.21510374999999998
4255422,K03528.01,0,165.40574995,141.5762383,0.5681791666666667
9837544,K03529.01,0,71.661915163,172.9074598,0.264045
7877824,K03530.01,0,9.44942685,136.026498,0.26679291666666666
6469946,K07781.01,0,0.715802309,131.690348,0.06494166666666666
6947164,K03531.01,0,70.58284717,190.4997847,0.36715375
6233903,K03609.01,0,2.995357359,132.796981,0.2741254166666667
7212066,K03610.01,0,3.840485025,134.446386,0.11913333333333333
7212066,K03610.02,0,1.92027188,132.5246606,0.11041666666666666
6675060,K03611.01,0,10.443341795,133.62903,0.16419875
5716508,K07737.01,0,4.75307877,134.5462132,0.09791666666666667
10518735,K03612.01,0,19.515013291,136.215942,0.19140791666666668
6975129,K01628.02,1,1.772451066,132.08668,0.10246666666666666
8644365,K03384.02,1,19.9158863,139.36828,0.2579583333333333
9489947,K03385.01,0,54.061328105,181.788127,0.18675958333333334
6960487,K03386.01,0,34.525990182,150.102207,0.1863725
6309264,K03387.01,0,14.2821417,136.32946,0.08616666666666667
7021177,K03452.01,0,18.64532882,147.207512,0.15162208333333332
7122259,K03454.01,0,20.882125422,146.5689626,0.3347354166666666
6364582,K03456.01,1,30.8609783,138.31416,0.17566666666666667
6190535,K07769.01,0,3.652810043,134.7903032,0.06305
9834257,K03457.01,0,15.65134872,132.81191,0.1731375
9529744,K01806.03,1,8.37159554,137.68075,0.21883333333333332
10748621,K03532.01,0,286.1755875,314.101583,0.6709375
4824268,K03533.01,0,152.15144795,215.015903,1.1192166666666665
6527016,K07783.01,0,0.542636318,131.95581,0.05223333333333333
6431670,K03534.01,0,29.911334059,153.595491,0.30288166666666666
7376500,K03535.01,0,5.877122485,136.42083,0.19652291666666666
9636559,K03618.01,0,10.636305846,139.783159,0.21550499999999997
8095110,K03619.01,0,2.1032389,132.868177,0.26989166666666664
11499263,K03620.01,0,46.698200933,167.6984656,0.14877041666666665
10328393,K01905.02,1,15.99560373,144.2399,0.144625
9775253,K03621.01,0,4.39451798,133.62094,0.12302916666666666
3858988,K03388.01,0,25.9518795,148.92549,0.8987083333333332
10798605,K03390.01,0,56.048096688,159.1678042,0.16851125
5895083,K07751.01,0,2.25161215,131.54653,0.0875
9714123,K03392.01,0,50.35545898,136.9113798,0.22994291666666666
6118370,K03458.01,1,14.0328775,138.0603,0.27849999999999997
2717158,K03459.01,1,13.2226149,144.295,0.1807083333333333
6198256,K07770.01,0,3.54828691,131.83563,0.13670833333333332
2437112,K03461.01,0,18.79852,138.02082,0.19979166666666665
7987086,K03536.01,0,156.51657398,278.137378,0.5094124999999999
7374746,K03537.01,0,1.366946478,132.204582,0.14070875
8668810,K03538.01,0,313.09275066,424.715381,0.5976958333333333
6519865,K07782.01,0,0.566813677,131.78895,0.10241666666666667
8868907,K03539.01,0,157.32263943,222.900363,0.9134666666666666
3865298,K03540.01,0,9.53040216,138.232917,0.24825375
10091110,K03627.01,0,4.218512654,133.506768,0.15122458333333333
10091110,K03627.02,0,8.529991199,137.654769,0.16647499999999998
3542574,K03628.01,0,3.47140045,133.750744,0.06458333333333333
3544694,K03629.01,0,1.922862476,132.735702,0.14414166666666667
11521793,K00352.02,1,16.00747237,142.63787,0.05279166666666666
9085563,K03393.01,1,54.6493679,176.0447,0.33175
11337372,K01650.02,1,100.8276725,216.38757,0.34958333333333336
5952448,K07753.01,0,0.905675699,132.20066,0.070875
11874338,K03464.01,0,15.9750417,135.71533,0.14787499999999998
9763612,K03465.01,1,16.0505464,141.73408,0.132125
6199716,K07771.01,0,0.805267592,132.09128,0.03695833333333333
9468384,K03466.01,0,11.082622625,746.1967676,0.27607666666666664
8868364,K03541.01,0,421.42848194,262.2889053,0.3585195833333333
10092312,K01823.02,0,1.096587245,132.51421,0.12619583333333334
3964545,K03542.01,0,3.012476415,132.2466206,0.13829291666666665
9656397,K03543.01,0,204.74104758,202.871314,0.8556541666666666
5444491,K07727.01,0,0.759740194,131.82001,0.13549999999999998
3735629,K03544.01,0,4.664186517,133.670668,0.16932916666666667
8244173,K03545.01,0,1.092066399,132.1028432,0.12400333333333333
6546508,K03613.01,0,3.053578643,133.878843,0.134535
9886224,K03614.01,0,2.992662857,131.893219,0.10524166666666665
3735634,K03615.01,0,4.664188563,133.670244,0.15720833333333334
5730380,K07738.01,0,0.954873008,131.851983,0.04422083333333333
6058875,K03616.01,0,0.56493412,131.7871403,0.10734208333333334
10735564,K03617.01,0,1.674984844,131.793034,0.20505583333333333
3561464,K03398.01,1,7.31945294,137.22065,0.203375
3561464,K03398.02,1,35.8007112,144.92169,0.3424583333333333
5962509,K07754.01,0,0.790049989,132.11148,0.11641666666666667
6359802,K03399.01,0,14.15402615,144.17685,0.17145833333333332
7121885,K03467.01,0,33.93754213,147.182401,0.4653208333333333
5213404,K03468.01,1,20.7057153,139.9803,0.40325
6205566,K07772.01,0,3.7228679,134.635,0.39820833333333333
11551692,K01781.03,1,58.0198583,151.85007,0.22283333333333333
7287391,K03546.01,0,4.286103033,134.590777,0.11009166666666666
6756202,K03547.01,0,290.7778719,393.511387,0.5021875
10215869,K03548.01,0,5.017239915,134.490136,0.18171916666666665
5456319,K07728.01,0,0.937923475,132.34501,0.13183333333333333
2307206,K03549.01,0,204.0329342,253.536626,0.7317625
7025540,K03550.01,0,2.148219541,132.76673,0.12253791666666666
7620844,K03551.01,0,58.621578824,178.5674958,0.35540041666666666
6677267,K03622.01,0,3.125821128,134.479684,0.09234583333333332
7732791,K03623.01,0,1.032068851,131.8383,0.08893333333333332
5736801,K07739.01,0,6.6751871,137.4528,0.09883333333333333
8177798,K03624.01,0,1.450205839,131.985523,0.15155416666666666
10489521,K03625.01,0,3.224486463,131.855925,0.19236916666666665
12643582,K03626.01,0,44.14579777,167.392037,0.17033333333333334
9328641,K03400.01,0,33.3239576,132.58989,1.5507083333333331
5991070,K07756.01,0,0.94102954,131.9021,0.18395833333333333
5531953,K01681.02,1,1.992812339,131.70565,0.08608333333333332
3757778,K03402.01,0,36.514374043,163.794463,0.27010625
11754430,K03403.01,1,39.818832,166.65072,0.4482083333333333
9995771,K03470.02,1,25.4337864,143.1302,0.27141666666666664
11875511,K03471.01,0,67.451045,151.96756,0.37244583333333336
5213230,K03474.01,1,52.6095103,158.6253,0.34175
3326377,K01830.02,1,198.7106251,156.51819,0.35991666666666666
6233466,K03552.01,0,15.873380595,143.859941,0.3351208333333333
11249624,K03553.01,0,65.583665567,182.6493381,0.20883999999999997
6426592,K03554.01,0,394.67816267,346.1399939,0.25226791666666665
8491745,K03555.01,0,111.31980522,226.648705,0.9586583333333333
3970117,K03556.01,0,110.29512684,235.750948,0.6889124999999999
11147814,K03334.01,0,95.178317934,224.596785,0.1500520833333333
10922659,K03335.01,1,31.2543238,155.047,0.23591666666666666
8892720,K03336.01,0,61.4911479,163.633663,0.40604166666666663
6021275,K00284.04,1,110.2867031,239.22128,0.1844583333333333
7869917,K01525.02,1,11.8061737,138.2641,0.18633333333333335
11754430,K03403.02,1,6.15828666,135.4969,0.2637083333333333
6032920,K07757.01,0,10.828825742,134.9251984,0.0303125
8409295,K03404.01,1,82.292865,212.0314,0.29366666666666663
7131760,K03407.01,1,92.436978,163.5794,0.268
9468382,K03409.01,0,11.08260553,136.6562,0.25958333333333333
6145201,K03475.01,0,22.7832776,145.53344,0.17475
5986209,K03476.01,0,23.737952838,147.006678,0.3545075
9226339,K03477.01,0,21.4618453,132.2156,0.23645833333333333
6525209,K03479.01,0,75.13194883,184.429462,0.8697041666666667
5534965,K03557.01,0,243.82122131,159.4958018,0.4554666666666667
5512513,K07730.01,0,0.77459856,132.3192077,0.11291666666666667
9965206,K03558.01,0,16.227548674,136.6397289,0.21194416666666666
4247023,K03559.01,0,47.189437,148.044865,0.4814583333333333
4848423,K03560.01,0,1.501760172,131.5669078,0.24396625
11403216,K03561.01,0,4.05325447,134.744552,0.16714999999999997
11853878,K01833.02,1,7.68433346,133.36007,0.059775
5774375,K07740.01,0,1.549979213,132.675027,0.3164375
8263752,K03338.01,0,10.99381963,133.253208,0.15787083333333332
8263752,K03338.02,0,10.9938087,138.80624,0.2100125
9285265,K03410.01,1,16.5860329,133.28136,0.2934583333333333
5780930,K03412.01,1,16.7525077,131.59834,0.13224999999999998
4164393,K03413.01,0,49.612757516,165.9984372,0.29483458333333334
7288444,K03482.01,1,15.3317719,142.5217,0.22779166666666664
10881457,K03484.01,1,84.704139,152.1832,0.43304166666666666
5513861,K07731.01,0,0.755105584,131.8133513,0.2093225
9948002,K03562.01,0,101.26336282,214.125128,0.7456291666666666
5264304,K03563.01,0,120.58167178,248.238772,0.3454333333333333
10960995,K03564.01,0,1.558544209,131.567665,0.14052916666666665
9592575,K03565.01,0,2.63757408,131.575561,0.24844166666666667
7898576,K03566.01,0,8.64636188,135.46223,0.3640029166666666
5806800,K07741.01,0,125.288206,252.0979,0.1539583333333333
11671429,K03567.01,0,112.46358893,197.557702,1.3261375
5392897,K03342.01,0,42.39930429,354.461453,0.7650375
5282049,K01545.02,0,5.91039905,132.7277844,0.16041666666666665
11810124,K03344.01,1,11.6044881,139.05603,0.14204166666666665
6023859,K03414.01,0,27.009807384,141.2897316,0.08195749999999999
3433668,K03415.01,1,15.0219784,143.6989,0.21116666666666664
7503885,K03417.01,1,91.078624,213.7723,0.42933333333333334
3629330,K03418.01,1,85.272459,182.3725,0.5545833333333333
5471289,K03485.01,0,12.42592675,141.5292956,1.2154208333333334
9783760,K03487.01,0,89.7398137,205.26465,0.13598791666666665
9528430,K03489.01,0,90.08255562,173.987561,0.8220875
5529552,K07732.01,0,0.759768478,131.78573,0.11766666666666666
8882847,K03490.01,0,42.2011587,172.4344,0.3532916666666666
9773869,K03568.01,0,15.65129028,132.81543,0.2817958333333333
6707942,K03569.01,0,9.014220178,131.549902,0.11518374999999999
5023948,K03570.01,0,1.824653341,132.883177,0.17729666666666666
5113053,K03571.01,0,3.185090259,133.294014,0.2000783333333333
5817957,K07742.01,0,372.76888,377.6144,0.9695833333333332
11853878,K01833.03,1,5.70940795,137.12208,0.06758333333333333
4743508,K03572.01,0,2.086076372,133.416141,0.10013333333333332
11810124,K03344.02,1,3.63898953,131.78562,0.09383333333333332
11303322,K03345.01,1,38.1303324,159.3878,0.27208333333333334
11241912,K03346.01,1,14.42735088,138.84024,0.202375
8824737,K03347.01,1,12.90235874,139.15105,0.10191666666666667
9349757,K03348.01,1,36.4337867,132.90573,0.18283333333333332
11519134,K03419.01,0,58.5850357,140.799676,0.14974583333333333
7703955,K01707.02,1,265.47847,151.0673,0.4283333333333333
8552719,K01792.02,0,1.546222068,132.45951,0.33325
12164634,K03491.01,0,89.3313828,204.18503,0.496625
5193077,K03492.01,0,22.2941485,146.4526,0.13283333333333333
8880123,K03493.01,1,46.7162336,145.5064,0.30245833333333333
10068919,K03573.01,0,43.56225858,153.270753,0.15363749999999998
7353970,K03574.01,0,198.443477,155.615557,0.41573333333333334
12316447,K03575.01,0,17.907664726,139.743761,0.23277166666666665
5823557,K07743.01,0,2.4044122,133.2244,0.190625
10491554,K03576.01,0,22.77196484,140.4865,0.34781666666666666
9785454,K03577.01,0,184.52015392,237.698721,0.63985
8636333,K03349.01,1,82.175197,197.20187,0.361
7136958,K03350.01,0,29.015852933,138.402477,0.29993499999999995
1995732,K03351.01,0,77.36241476,139.095626,0.5054875
6069674,K07761.01,0,495.71095,450.0348,0.18808333333333332
8081239,K03352.01,1,10.35857039,138.30794,0.107375
3745559,K03423.01,1,30.2541186,136.63873,0.08891666666666666
8356054,K03424.01,0,17.081202417,134.296431,0.30025708333333334
9117416,K03425.01,1,20.034708,145.4541,0.27041666666666664
9117416,K03425.02,1,3.15722086,131.69915,0.15675
7517261,K03496.01,1,23.2385587,143.5274,0.35133333333333333
5653795,K07734.01,0,118.314913,215.6117,0.19958333333333333
8424002,K03497.01,1,20.35971899,134.29123,0.08967083333333332
8635938,K03498.01,0,43.798566,172.58505,0.2667083333333333
10464666,K03578.01,0,131.73630485,194.5833896,0.22019833333333333
5024292,K03579.01,0,4.301031137,134.44907,0.23550583333333333
4659255,K03580.01,0,198.01379181,234.151682,0.40528041666666664
8263746,K03581.01,0,10.9938268,138.805226,0.21144166666666667
10657406,K01837.02,1,1.682934607,131.96807,0.078525
3428468,K03582.01,0,114.90862419,199.450746,0.3193320833333333
7091432,K03353.01,1,11.55532445,134.12977,0.14579166666666665
6368230,K03356.01,1,26.0841212,149.4437,0.25587499999999996
7115291,K03357.01,0,52.802767576,167.270294,0.2341
9907505,K03427.01,0,39.206808648,142.4611109,0.2602920833333333
9027909,K03428.01,1,64.6589166,170.17972,0.32125
6369845,K07777.01,0,27.6760342,144.9833,0.17641666666666667
9230021,K03429.02,1,8.74192361,135.42727,0.17645833333333333
9230021,K03429.03,0,26.936878,157.7573,0.20704166666666668
3662838,K00302.02,0,53.34418038,170.0739545,0.15083333333333332
5471688,K03499.01,0,12.4281308,141.4385,0.28291666666666665
8552719,K01792.03,1,9.10969334,133.06566,0.2215875
5471688,K03499.02,0,0.96283264,132.20087,0.12279166666666666
6058816,K03500.01,1,73.7502765,188.52221,0.5545416666666666
5130740,K03583.01,0,210.30644361,285.127394,0.27861041666666664
9892471,K03584.01,0,8.268081087,135.0563298,0.14462624999999998
2019076,K03585.01,0,3.564614021,131.86235,0.14341833333333331
5879448,K07745.01,0,533.47707,245.3651,0.9879166666666667
7376490,K03586.01,0,5.877122413,136.420718,0.15570416666666664
11968513,K03587.01,0,1.036592635,132.089146,0.10031208333333333
7866921,K03360.01,0,91.4999978,182.769045,0.8159083333333333
6619815,K03361.01,1,65.9407869,231.97155,0.32399999999999995
6113752,K07763.01,0,406.45737,230.8834,0.39808333333333334
3098197,K03362.01,0,30.47639859,156.24007,0.7488666666666666
11651712,K03363.01,1,14.53260546,140.4685,0.10088333333333332
9896558,K01718.02,1,153.348739,190.5347,0.5085416666666667
7045605,K07808.01,0,361.526458,339.3304,0.2894583333333333
8738775,K03432.01,1,48.0506878,140.514,0.33329166666666665
7877818,K03816.01,0,9.44942628,132.45174,0.26276666666666665
5636642,K03817.01,0,0.933489066,132.101834,0.059109999999999996
6515722,K03818.01,0,1.908525084,131.77571,0.1737083333333333
6679504,K07788.01,0,0.798467681,132.04627,0.03583333333333333
5560831,K03819.01,0,0.867721348,132.161646,0.2032625
5305404,K03820.01,0,161.252567,189.10238,0.9844166666666667
3728432,K03893.01,1,3.90863457,133.92971,0.07376666666666666
6696580,K02092.03,1,77.086191,202.7483,0.19874999999999998
5473535,K03894.01,0,1.673662758,131.67166,0.09639583333333332
12106934,K03895.01,0,5.93717724,135.95682,0.22312500000000002
6222898,K03896.01,0,3.89043062,132.7665,0.2748333333333333
3955866,K03897.01,0,16.8282542,296.233,1.6290833333333332
11200767,K03667.01,0,2.489549075,132.045037,0.10143749999999999
9892816,K01955.03,1,1.644221032,131.75241,0.12134166666666665
8589731,K03668.01,0,4.469731089,133.011683,0.21904166666666663
4356766,K03669.01,0,1.731803197,132.887574,0.23667916666666666
2167890,K03670.01,0,2.64830047,133.034879,0.10997916666666666
5384079,K02011.02,1,17.2653659,135.3549,0.20916666666666664
4935914,K03743.01,0,3.486318703,134.87329,0.11626666666666666
11303811,K03744.01,0,1.705780649,133.15662,0.06779583333333333
2437783,K03745.01,0,7.45306683,131.76434,0.19840416666666666
12062660,K03746.01,0,2.929299629,133.71721,0.29591666666666666
9777087,K03747.01,0,5.50811352,134.32603,0.12298333333333333
5956776,K03821.01,0,0.569115097,132.020841,0.14595
8883727,K03822.01,0,2.529073751,133.390989,0.07844583333333333
6516874,K03824.01,0,0.916326699,131.80905,0.13094583333333332
11709124,K00435.03,1,33.0405509,161.22146,0.14005416666666665
9161118,K03898.01,0,1.306723495,132.53576,0.27525
3556229,K03899.01,0,0.7967202,132.288291,0.17721
11911580,K03900.01,0,359.102042,393.8542,0.7062083333333333
9480535,K03901.01,1,160.130899,203.47424,0.5739583333333333
10583225,K03902.01,0,2.69634575,132.9969,0.15770833333333334
5215251,K03903.01,0,2.553924603,131.94769,0.40979166666666667
10383696,K03671.01,0,8.487871809,134.495278,0.17492875
9777090,K03672.01,0,5.50817321,134.32367,0.15352083333333333
11455484,K03673.01,0,6.142812722,135.16085,0.2531291666666666
2446623,K03674.01,0,175.06586091,179.043787,0.18825416666666664
9596089,K03675.01,0,20.8392148,133.49781,0.09717083333333333
5738506,K03676.01,0,9.50158045,131.97492,0.21125416666666666
9777087,K03747.02,0,19.226055,132.6309,0.12287499999999998
4247807,K03748.01,0,2.050435466,133.288776,0.33384166666666665
7700590,K03750.01,0,1.507101452,132.092456,0.21668749999999998
9053086,K03751.01,0,1.274841686,131.623318,0.14959583333333332
3128552,K02055.02,1,4.02582434,135.42508,0.11691249999999999
5467113,K03825.01,0,2.845746618,134.276987,0.5446624999999999
8240123,K03826.01,0,2.30120705,132.18748,1.045
5114623,K03827.01,0,337.377514,336.53604,0.5056666666666666
5114623,K03827.02,0,389.28075044,310.5901867,0.5216666666666666
10031907,K03828.01,0,8.58965725,132.01852,0.3741375
5480736,K03904.01,0,8.56751264,136.06104,0.22704166666666664
8487748,K03905.01,0,1.061934313,131.72596,0.13308333333333333
9892856,K03906.01,0,2.406574511,133.73667,0.14325833333333332
7137213,K03907.01,0,28.64338839,141.22933,0.051024999999999994
6795089,K07792.01,0,96.231257,217.00033,0.10366666666666666
3340313,K03677.01,0,30.5528701,143.348399,0.22236250000000002
9892816,K01955.04,1,26.2347447,141.99379,0.14733333333333332
4150804,K03678.01,1,160.88451966,277.504342,0.4532125
5021174,K03679.01,0,4.04506346,132.232226,0.13425916666666665
9025971,K03680.01,1,141.2415405,256.205347,0.28185416666666663
2581316,K03681.01,1,217.83184293,238.820035,0.88775
6314185,K03752.01,0,1.433262145,132.822323,0.23464999999999997
8620561,K03753.01,0,0.782046543,131.674244,0.08280833333333333
8937019,K03754.01,0,5.663604992,133.892182,0.059512499999999996
9896435,K03755.01,0,18.076610347,146.256704,0.13081666666666666
10352938,K03756.01,0,6.47173281,136.35537,0.29984999999999995
10676927,K03830.01,0,1.031100362,131.87473,0.12399583333333333
5649836,K03831.01,0,0.597933142,131.95669,0.14463874999999998
7620660,K03832.01,0,5.36652724,134.86398,0.348625
3836399,K03834.01,0,1.540392098,131.9989,0.15529583333333333
2581554,K03835.01,1,47.1484324,175.2689,0.1306125
3128552,K02055.03,1,2.50475282,133.63645,0.09899999999999999
10363115,K03908.01,1,59.3627946,184.14711,0.5821666666666666
10491062,K03910.01,0,2.199076661,133.06147,0.25458333333333333
9761615,K03911.01,1,1.79110997,131.95636,0.08715416666666666
4058881,K03912.01,0,7.77241144,132.58122,0.21966666666666668
2581316,K03681.02,1,10.51421162,134.56738,0.16154166666666664
8621353,K03682.01,0,11.344347453,138.811996,0.24890833333333331
10795103,K03683.01,1,214.3120439,336.330158,0.6789083333333333
9394601,K03684.01,0,0.876826336,132.0647202,0.15040416666666667
8494410,K03685.01,0,208.86909724,273.692419,0.19044583333333334
8494410,K03685.02,1,7.2593226,131.71082,0.2558083333333333
6863161,K03757.01,0,1.98663794,133.311523,0.1982708333333333
7840035,K03758.01,0,13.54208867,144.00206,0.2058583333333333
8543279,K03759.01,0,7.549303633,135.010802,0.09860416666666666
8047283,K03760.01,0,0.77544539,132.072938,0.07818333333333333
7090867,K07810.01,0,308.255238,282.4555,0.49829166666666663
7612691,K03836.01,0,3.46724809,133.90269,0.45875
9761573,K03837.01,0,7.4413445,137.3429,0.11980833333333332
8042789,K03838.01,0,4.618309224,135.85023,0.15313333333333332
10095484,K03839.01,0,0.677761275,131.625946,0.15452083333333333
5467102,K03840.01,0,2.845739012,134.279738,0.49719583333333334
6780367,K07789.01,0,175.358905,212.2454,0.22249999999999998
5471496,K03914.01,0,12.42618005,141.50486,1.1747874999999999
4544620,K03915.01,0,2.189090653,132.08535,0.2170583333333333
5784777,K03916.01,1,5.33905606,132.14193,0.06839583333333332
6863187,K07794.01,0,1.99492332,133.4406,0.24574999999999997
6949061,K01960.02,1,23.2218115,151.06904,0.11433333333333334
9719636,K03686.01,0,3.351573993,134.28062,0.11982499999999999
2452440,K03687.01,0,8.097050622,138.423529,0.2364
5020034,K03688.01,0,2.119107262,132.58903,0.3141
6974867,K07800.01,0,0.887691177,132.36711,0.06849999999999999
7102316,K02028.03,1,142.545,202.88,0.3645833333333333
11518142,K03762.01,1,240.7990472,334.14037,0.6944166666666667
3114667,K03763.01,0,0.888584158,132.100098,0.09375499999999999
12109845,K03765.01,0,0.865959015,132.053694,0.07940833333333333
3954227,K03766.01,0,0.594276199,131.835238,0.08411666666666667
8651551,K03841.01,0,1.527491117,132.259806,0.3297333333333333
7115550,K07811.01,0,0.566814046,131.79379,0.16870833333333335
9532637,K03842.01,0,0.61496383,132.022402,0.08043875
5305451,K03843.01,0,161.253747,189.0939,1.0550833333333332
7174349,K03844.01,0,2.974163938,132.49312,0.07259583333333333
11824218,K03845.01,0,15.84131693,145.4595,0.07565
